TOT_POP,0-9,0-9_y-o_%_of_total_pop,19-Oct,10-19_y-o_%_of_total_pop,20-29,20-29_y-o_%_of_total_pop,30-39,30-39_y-o_%_of_total_pop,40-49,40-49_y-o_%_of_total_pop,50-59,50-59_y-o_%_of_total_pop,60-69,60-69_y-o_%_of_total_pop,70-79,70-79_y-o_%_of_total_pop,80+,80+_y-o_%_of_total_pop,White-alone_pop,%_White-alone,Black-alone_pop,%_Black-alone,Native_American-American_Indian-alone_pop,%_NA-AI-alone,Asian-alone_pop,%_Asian-alone,Hawaiian-Pacific_Islander-alone_pop,%_Hawaiian-PI-alone,Two_or_more_races_pop,%_Two_or_more_races,POP_ESTIMATE_2018,N_POP_CHG_2018,GQ_ESTIMATES_2018,R_birth_2018,R_death_2018,R_NATURAL_INC_2018,R_INTERNATIONAL_MIG_2018,R_DOMESTIC_MIG_2018,R_NET_MIG_2018,Less_than_a_high_school_diploma_2014-18,High_school_diploma_only_2014-18,Some_college_or_associate's_degree_2014-18,Bachelor's_degree_or_higher_2014-18,POVALL_2018,PCTPOVALL_2018,PCTPOV017_2018,PCTPOV517_2018,MEDHHINC_2018,Civilian_labor_force_2018,Employed_2018,Unemployed_2018,Median_Household_Income_2018,Med_HH_Income_Percent_of_State_Total_2018,Active_Physicians_per_100000_Population_2018_(AAMC),Total_Active_Patient_Care_Physicians_per_100000_Population_2018_(AAMC),Active_Primary_Care_Physicians_per_100000_Population_2018_(AAMC),Active_Patient_Care_Primary_Care_Physicians_per_100000_Population_2018_(AAMC),Active_General_Surgeons_per_100000_Population_2018_(AAMC),Active_Patient_Care_General_Surgeons_per_100000_Population_2018_(AAMC),Total_nurse_practitioners_(2019),Total_physician_assistants_(2019),Total_Hospitals_(2019),Internal_Medicine_Primary_Care_(2019),Family_Medicine-General_Practice_Primary_Care_(2019),Total_Specialist_Physicians_(2019),ICU_Beds_x,Total_Population,Population_Aged_60+,Percent_of_Population_Aged_60+,COUNTY_NAME,STATE_NAME,STATE_FIPS,CNTY_FIPS,county_pop2018_18_and_older,anycondition_number,Obesity_prevalence,Obesity_number,Heart_disease_prevalence,Heart_disease_number,COPD_prevalence,COPD_number,diabetes_prevalence,diabetes_number,CKD_prevalence,CKD_number,Urban_rural_code
465861,78108,16.76637452,78615,16.87520527,67743,14.54146194,62907,13.50338406,53850,11.55924192,49612,10.64952851,39377,8.452521246,23120,4.962853727,12529,2.689428821,410842,88.18982486,10228,2.195504668,12876,2.763914558,18593,3.991104643,1077,0.231184838,12245,2.628466431,465861,2764,5053,15.0,6.6,8.4,0.2,-2.7,-2.5,81345,69974,79261,38493,102451,22.2,28.6,27.8,48763,204589,184940,19649,48763,64.8,279.6,243.8,96.2,87.1,7.2,6.2,181.5297744,93.23804488,4.227921954,263.36774,178.985955,692.1426216,51,458809,69266,15.1,217,4,6,107,323013,138599,35.0,113055,6.9,22248,7.4,23820,13.1,42445,3.5,11444,3
54539,4951,9.077907552,5153,9.448284714,6055,11.10214709,6349,11.64121088,5731,10.50807679,7236,13.26757,9402,17.23903995,6406,11.74572324,3256,5.970039788,49268,90.33535635,1109,2.033407287,1256,2.302939181,759,1.39166468,157,0.287867398,1990,3.648765104,54539,500,3584,8.2,10.3,-2.1,0.9,10.4,11.3,3936,11680,17269,8238,6417,12.5,16.5,15.3,56500,21339,20357,982,56500,75.1,279.6,243.8,96.2,87.1,7.2,6.2,21.25194503,10.91550855,0.494968747,30.83283033,20.95413654,81.0301065,6,53899,17942,33.3,218,4,6,109,45381,17014,26.9,12207,8.3,3758,8.2,3726,11.6,5265,3.6,1627,5
850967,103676,12.18331616,113043,13.28406389,116704,13.71428034,109144,12.82587926,107012,12.57534076,115910,13.62097473,95692,11.24508941,56705,6.663595651,33081,3.887459796,715662,84.09985346,20232,2.377530504,15895,1.867875017,66975,7.870457961,2464,0.289552944,29739,3.494730113,850967,165,11371,11.0,7.3,3.7,1.2,-4.7,-3.5,88185,107135,183807,187558,76206,9.1,12.4,12.3,84170,425728,409662,16066,84170,111.9,279.6,243.8,96.2,87.1,7.2,6.2,331.5921434,170.3136758,7.722951828,481.0818154,326.9454649,1264.305298,139,847834,167777,19.8,219,4,6,111,656414,221125,23.9,156883,5.9,38571,5.6,36831,9.7,63672,2.9,19164,3
220408,25266,11.46328627,34509,15.65687271,47314,21.46655294,27505,12.47912961,23920,10.85260063,23432,10.63119306,19948,9.050488186,11676,5.297448368,6838,3.102428224,163630,74.23959203,6596,2.992631846,3947,1.790769845,33107,15.02077965,1263,0.573028202,11865,5.383198432,220408,2032,10174,10.9,6.2,4.8,4.8,-0.3,4.5,17180,23271,33180,52424,42311,20.1,15.2,14.7,67804,108518,103956,4562,67804,90.1,279.6,243.8,96.2,87.1,7.2,6.2,85.88530594,44.11275251,2.000313016,124.6044568,84.68177499,327.4662849,14,212605,34981,16.5,220,4,6,113,174175,56520,24.5,42673,5.1,8848,5.1,8967,9.0,15603,2.6,4515,2
78041,12429,15.9262439,10985,14.07593444,11764,15.0741277,11427,14.6423034,8458,10.8378929,8771,11.23896413,7832,10.03575044,4334,5.553491114,2041,2.615291962,61101,78.29346113,3420,4.382311862,2280,2.921541241,5864,7.513999052,396,0.507425584,4980,6.381261132,78041,1266,1138,16.0,6.7,9.3,0.2,6.8,7.1,8478,10898,19959,7866,13256,17.2,21.8,22.1,47504,29078,27215,1863,47504,63.1,279.6,243.8,96.2,87.1,7.2,6.2,30.40985428,15.61923033,0.708261171,44.11934418,29.98371385,115.9476804,24,74644,12327,16.5,221,4,6,115,56484,22156,28.1,15872,6.5,3658,7.1,4022,10.9,6143,3.1,1732,4
511868,73891,14.4355576,74370,14.52913642,72978,14.25719131,83206,16.25536271,68304,13.34406527,60063,11.73407988,44984,8.788203209,22781,4.450561473,11291,2.205842131,440318,86.02178687,20171,3.94066439,11654,2.276758852,22372,4.37065806,1108,0.216462057,16245,3.173669774,511868,7440,4461,13.6,6.0,7.5,1.8,5.3,7.1,54079,90409,98693,74958,46711,9.2,12.6,12.1,70199,269911,260542,9369,70199,97.6,285.7,262.5,95.4,88.9,7.8,7.1,260.1775452,201.9409133,7.998549749,224.9479778,244.7196738,655.0722373,168,487850,69778,14.3,222,5,8,1,376092,138673,30.4,114332,5.0,18745,5.3,19988,8.2,30901,2.6,9703,2
16683,2296,13.76251274,2790,16.72361086,3089,18.51585446,2037,12.21003417,1581,9.476712821,1756,10.52568483,1642,9.842354493,982,5.886231493,510,3.057004136,14559,87.26847689,353,2.115926392,884,5.298807169,274,1.642390457,42,0.251753282,571,3.422645807,16683,140,1272,12.4,6.7,5.7,-0.1,2.9,2.8,1287,2598,3157,2484,2954,19.1,24.3,23.8,42897,8447,8095,352,42897,59.6,285.7,262.5,95.4,88.9,7.8,7.1,8.479807268,6.581736418,0.26069183,7.331591568,7.975998338,21.35036794,6,16345,2952,18.1,223,5,8,3,12671,4685,28.6,3624,6.4,809,6.3,796,10.4,1323,3.2,404,6
651215,82715,12.70164231,84591,12.98971922,90450,13.88942208,100417,15.41994579,88625,13.60917669,81460,12.50892562,68797,10.56440653,36246,5.565903734,17914,2.750858012,499651,76.72596608,74075,11.37489155,7461,1.145704568,42147,6.47205608,1885,0.289458935,25996,3.99192279,651215,7083,4303,12.2,6.4,5.8,3.3,1.8,5.1,32895,89231,126707,181360,52474,8.1,10.3,9.4,76665,362692,351003,11689,76665,106.6,285.7,262.5,95.4,88.9,7.8,7.1,331.0062752,256.9157515,10.1760133,286.1860818,311.340272,833.4040553,127,626612,111767,17.8,224,5,8,5,497818,158097,23.5,116987,4.7,23641,4.8,24067,7.9,39382,2.5,12223,2
13765,1325,9.625862695,1391,10.10533963,1156,8.398111151,1455,10.57028696,1470,10.67925899,2057,14.94369778,2748,19.96367599,1623,11.7907737,540,3.922993098,12660,91.97239375,107,0.777333818,477,3.46531057,165,1.198692336,18,0.130766437,338,2.455503088,13765,448,129,10.1,7.1,3.0,0.7,29.2,29.8,781,2102,3101,3813,1525,11.2,20.7,20.4,53337,6928,6692,236,53337,74.1,285.7,262.5,95.4,88.9,7.8,7.1,6.996616138,5.430534184,0.215094589,6.049233228,6.580927718,17.61600519,0,12592,4283,34.0,225,5,8,7,11280,3850,23.8,2685,7.6,861,6.9,782,10.3,1162,3.4,383,6
3585,434,12.10599721,432,12.05020921,374,10.43235704,376,10.48814505,341,9.511854951,458,12.77545328,520,14.50488145,354,9.874476987,296,8.256624826,3364,93.83542538,39,1.087866109,70,1.952580195,14,0.390516039,0,0.0,98,2.733612273,3585,22,82,10.9,13.4,-2.5,0.0,8.7,8.7,398,714,923,577,678,19.4,29.3,27.5,38294,2229,2188,41,38294,53.2,285.7,262.5,95.4,88.9,7.8,7.1,1.822220767,1.414345445,0.056019913,1.575481375,1.713957564,4.587967934,0,3581,1178,32.9,226,5,8,9,2783,1180,27.7,771,9.8,273,9.4,260,12.0,335,4.1,114,6
5882,450,7.650459028,517,8.789527372,981,16.67800068,887,15.07990479,874,14.85889153,743,12.63175791,699,11.88371302,460,7.820469228,271,4.607276437,5008,85.14110847,464,7.888473308,205,3.485209113,83,1.411084665,7,0.11900714,115,1.955117307,5882,25,1950,6.1,8.5,-2.4,0.3,6.1,6.5,646,2208,1120,565,1353,33.9,30.4,28.9,37659,2017,1953,64,37659,52.3,285.7,262.5,95.4,88.9,7.8,7.1,2.989763613,2.320552275,0.091913285,2.584932063,2.812133443,7.527594809,0,5806,1296,22.3,227,5,8,11,5005,2010,29.1,1456,8.0,402,7.6,383,11.9,594,3.5,176,6
326078,31384,9.624691025,45674,14.00707806,58334,17.8895847,41412,12.70002883,41736,12.79939156,41136,12.6153865,36669,11.24546888,19586,6.006538313,10147,3.111832138,294110,90.19621072,3820,1.171498844,2768,0.848876649,16149,4.952496029,242,0.074215372,8989,2.756702384,326078,2005,11627,8.2,5.8,2.4,2.5,1.3,3.8,10380,25800,46104,127566,30699,9.7,6.7,6.1,83591,193822,188303,5519,83591,116.2,285.7,262.5,95.4,88.9,7.8,7.1,165.7422882,128.6434962,5.095358774,143.2998091,155.895078,417.3041585,72,316782,59425,18.8,228,5,8,13,264127,58146,15.2,40147,4.6,12104,4.4,11518,6.6,17331,2.3,6072,3
69267,8062,11.63902002,9397,13.56634472,9219,13.3093681,10126,14.61879394,10404,15.02013946,8628,12.45614795,7047,10.17367578,4185,6.041838105,2199,3.174671922,60960,88.00727619,1049,1.514429671,548,0.791141525,4656,6.721815583,87,0.125600936,1967,2.839736094,69267,1035,282,10.2,5.6,4.6,0.8,9.7,10.4,1460,6667,12122,25209,3364,4.9,5.1,4.9,96924,39816,38651,1165,96924,134.7,285.7,262.5,95.4,88.9,7.8,7.1,35.20774501,27.32704768,1.082379726,30.44040959,33.11595498,88.64568338,20,64283,11264,17.5,229,5,8,14,53262,14889,21.8,11611,4.5,2376,4.1,2198,6.5,3473,2.2,1179,2
20027,1586,7.919308933,1744,8.708243871,2194,10.95521047,2509,12.52808708,2371,11.83901733,2753,13.7464423,3584,17.89584062,2239,11.17990713,1047,5.227942278,18815,93.94816997,348,1.737654167,326,1.627802467,174,0.868827083,17,0.084885405,347,1.732660908,20027,376,1475,7.2,8.3,-1.2,0.0,20.0,20.0,1070,4038,4930,5068,2023,10.9,13.7,13.1,56168,9708,9447,261,56168,78.1,285.7,262.5,95.4,88.9,7.8,7.1,10.17953007,7.901003132,0.312945829,8.801161922,9.574735882,25.62991181,2,18818,6312,33.5,230,5,8,15,17018,6107,23.6,4016,7.5,1271,7.0,1185,9.7,1654,3.3,554,6
1876,286,15.24520256,237,12.63326226,170,9.061833689,224,11.94029851,181,9.648187633,260,13.85927505,275,14.65884861,138,7.356076759,105,5.597014925,1789,95.36247335,17,0.906183369,24,1.279317697,17,0.906183369,1,0.053304904,28,1.492537313,1876,16,43,12.3,9.6,2.7,4.3,1.6,5.9,125,460,427,253,230,12.6,20.4,20.6,54504,1166,1145,21,54504,75.8,285.7,262.5,95.4,88.9,7.8,7.1,0.953552624,0.740114939,0.029314744,0.824436,0.896899412,2.400844587,0,2127,380,17.9,231,5,8,17,1399,509,25.8,361,7.6,107,7.5,105,10.0,140,3.3,46,6
9605,754,7.850078084,837,8.714211348,901,9.380530973,1206,12.55596044,1364,14.20093701,1635,17.02238417,1735,18.06350859,895,9.318063509,278,2.894325872,9068,94.40916189,108,1.124414368,114,1.186881832,97,1.009890682,6,0.062467465,212,2.207183758,9605,23,84,7.4,6.3,1.1,2.1,-0.8,1.3,123,1536,2270,3416,686,7.2,10.2,9.4,74019,6075,5891,184,74019,102.9,285.7,262.5,95.4,88.9,7.8,7.1,4.882128442,3.789341143,0.150089614,4.221059583,4.592067616,12.29217071,0,9257,2454,26.5,232,5,8,19,8157,2543,23.3,1901,6.0,492,5.6,453,8.3,680,2.7,223,2
8200,1125,13.7195122,1241,15.13414634,919,11.20731707,916,11.17073171,840,10.24390244,1005,12.25609756,1089,13.2804878,700,8.536585366,365,4.451219512,7519,91.69512195,77,0.93902439,325,3.963414634,82,1.0,15,0.182926829,182,2.219512195,8200,47,36,11.0,8.6,2.4,0.1,3.3,3.4,711,1717,1804,1069,1747,21.4,27.5,26.6,38777,4080,3901,179,38777,53.9,285.7,262.5,95.4,88.9,7.8,7.1,4.167980555,3.235043975,0.128134808,3.603611512,3.92034924,10.49409681,0,8147,2034,25.0,233,5,8,21,6074,2494,29.2,1774,8.7,526,7.4,452,14.3,867,4.2,253,6
3828,367,9.587251829,428,11.18077325,366,9.561128527,367,9.587251829,337,8.803552769,530,13.84535005,708,18.49529781,494,12.90491118,231,6.034482759,3375,88.1661442,78,2.037617555,204,5.329153605,58,1.515151515,10,0.26123302,103,2.690700104,3828,56,0,8.9,7.6,1.3,1.6,11.8,13.4,579,640,956,514,964,25.2,36.9,34.8,31557,1910,1828,82,31557,43.9,285.7,262.5,95.4,88.9,7.8,7.1,1.945735313,1.510213212,0.059817079,1.682271326,1.830133767,4.898951535,0,3628,1272,35.1,234,5,8,23,3104,1467,30.4,944,11.6,360,9.4,293,18.4,571,5.3,165,6
5858,353,6.025947422,416,7.101399795,1140,19.46056675,1098,18.7435985,1007,17.19016729,744,12.7005804,555,9.474223284,357,6.094230113,188,3.209286446,4828,82.41720724,626,10.68624104,203,3.465346535,72,1.229088426,1,0.017070673,128,2.185046091,5858,60,2811,3.9,6.7,-2.7,0.0,12.9,12.9,590,1615,1297,372,1341,44.3,29.7,24.9,35880,1533,1466,67,35880,49.9,285.7,262.5,95.4,88.9,7.8,7.1,2.977564645,2.311083854,0.091538257,2.574384907,2.80065925,7.496880379,0,5514,1074,19.5,235,5,8,25,5171,2178,31.9,1650,7.2,374,7.3,377,11.2,577,3.2,168,6
4954,347,7.004440856,405,8.17521195,369,7.448526443,383,7.731126363,443,8.942268874,777,15.68429552,1314,26.52402099,698,14.08962455,218,4.400484457,4680,94.46911587,74,1.49374243,59,1.190956803,26,0.524828422,1,0.020185709,114,2.301170771,4954,81,150,6.3,7.5,-1.2,0.0,17.5,17.5,253,754,1261,1324,576,12.0,24.9,24.1,55242,2106,2029,77,55242,76.8,285.7,262.5,95.4,88.9,7.8,7.1,2.518070203,1.954439982,0.077412176,2.177108711,2.368464651,6.339970194,0,4505,2092,46.4,236,5,8,27,4269,1532,24.3,1037,8.9,382,8.1,348,11.7,498,3.8,162,6
30953,3221,10.40609957,3571,11.53684619,2924,9.446580299,3181,10.27687139,3201,10.34148548,4111,13.28142668,5326,17.20673279,3565,11.51746196,1853,5.986495655,29377,94.90840952,252,0.814137563,414,1.337511711,261,0.843213905,29,0.093690434,620,2.003036862,30953,416,713,9.6,12.6,-3.0,0.1,16.5,16.6,2130,8446,6857,4700,4429,14.6,23.1,21.3,46786,14851,14266,585,46786,65.0,285.7,262.5,95.4,88.9,7.8,7.1,15.73311001,12.21150197,0.483677648,13.60275453,14.7983622,39.61265592,6,30217,9773,32.3,237,5,8,29,24756,9339,25.9,6412,9.3,2312,9.1,2243,12.0,2971,3.9,978,6
716492,82069,11.45428002,72167,10.07226878,128204,17.8932912,146428,20.43679483,95357,13.30887156,73894,10.31330427,63871,8.914405185,34850,4.86397615,19652,2.742808015,578904,80.79699424,70404,9.826208806,12900,1.800438805,29369,4.098999012,1410,0.196792148,23505,3.280566985,716492,11053,16311,13.5,6.9,6.6,2.6,6.3,8.8,64043,84265,110388,237877,82104,11.7,16.7,16.7,68069,412817,399671,13146,68069,94.6,285.7,262.5,95.4,88.9,7.8,7.1,364.1859419,282.6686741,11.1960445,314.8730268,342.5486424,916.9434648,227,678467,109403,16.1,238,5,8,31,576566,168134,22.6,130304,4.6,26398,4.6,26425,7.0,40637,2.4,13941,1
2074,206,9.932497589,241,11.62005786,171,8.244937319,201,9.691417551,241,11.62005786,299,14.41658631,358,17.26133076,246,11.8611379,111,5.351976856,1940,93.53905497,8,0.385728062,67,3.230472517,5,0.241080039,2,0.096432015,52,2.507232401,2074,21,0,5.8,5.3,0.5,0.0,10.2,10.2,115,539,454,300,265,12.8,16.5,14.2,47482,1197,1163,34,47482,66.0,285.7,262.5,95.4,88.9,7.8,7.1,1.054194106,0.818229415,0.032408731,0.911450034,0.991561503,2.654238632,0,1736,537,30.9,239,5,8,33,1659,661,27.3,453,9.0,150,8.4,140,11.5,191,3.7,62,6
342776,43652,12.73484725,53681,15.66066469,35241,10.28105818,45470,13.26522277,55116,16.07930544,49628,14.47825985,34162,9.966275352,18316,5.343431279,7510,2.190935188,308365,89.96108246,5274,1.538614139,1763,0.514330058,17786,5.188811352,326,0.095105842,9262,2.702056153,342776,7108,630,10.4,4.1,6.3,1.2,13.4,14.6,4347,26287,59981,124635,8975,2.6,2.5,2.1,120670,191240,185768,5472,120670,167.7,285.7,262.5,95.4,88.9,7.8,7.1,174.2297198,135.2311504,5.356284997,150.6379927,163.8782477,438.6737229,54,320940,50139,15.6,240,5,8,35,253798,67003,19.9,50506,4.1,10518,3.8,9634,6.1,15574,2.1,5346,2
54993,6196,11.26688851,6909,12.56341716,7277,13.23259324,8827,16.05113378,8511,15.47651519,7513,13.66173877,6104,11.09959449,2842,5.167930464,814,1.480188388,51910,94.39383194,859,1.562016984,750,1.363809939,722,1.312894368,54,0.098194316,698,1.26925245,54993,1,78,11.3,2.5,8.8,1.6,-10.4,-8.8,4075,5979,9672,18316,3673,6.7,8.1,7.2,86896,36207,35218,989,86896,120.8,285.7,262.5,95.4,88.9,7.8,7.1,27.9524091,21.69570406,0.859331402,24.16748877,26.29167875,70.37827632,5,53726,8107,15.1,241,5,8,37,43005,11906,22.8,9805,4.7,2017,4.6,1980,6.9,2987,2.3,994,5
26282,2738,10.41777642,3575,13.60246557,2371,9.021383456,2680,10.19709307,3445,13.10783045,4810,18.30149912,4136,15.73700632,1906,7.252111711,621,2.362833879,24823,94.44867209,355,1.350734343,222,0.844684575,296,1.1262461,52,0.197854045,534,2.031808843,26282,547,73,8.5,5.5,3.0,0.6,17.5,18.1,595,4374,6449,6388,1312,5.0,7.2,6.4,98247,14963,14538,425,98247,136.6,285.7,262.5,95.4,88.9,7.8,7.1,13.35888597,10.36871046,0.410687686,11.55001436,12.56519741,33.63486004,0,24553,5592,22.8,242,5,8,39,20564,6408,23.0,4730,5.8,1191,5.9,1212,8.1,1666,2.7,552,2
713856,95774,13.41643133,96529,13.52219495,118381,16.58331652,103296,14.47014524,83727,11.72883607,85958,12.04136408,71193,9.973019769,39532,5.537811547,19466,2.726880491,594650,83.30111395,49474,6.930529406,9748,1.36554151,22363,3.132704635,2809,0.393496728,34812,4.876613771,713856,13056,20304,13.6,6.7,6.9,0.4,11.1,11.5,27792,89218,157396,167680,68538,9.9,13.2,12.9,67923,337084,323816,13268,67923,94.4,285.7,262.5,95.4,88.9,7.8,7.1,362.8460886,281.6287258,11.15485385,313.7145975,341.2883936,913.5699966,95,674826,116223,17.2,243,5,8,41,541792,171626,24.2,131114,5.0,27140,5.0,27263,7.5,40673,2.5,13522,3
48021,4132,8.604568834,4517,9.40630141,5857,12.19674726,6841,14.24585077,6063,12.62572624,6676,13.9022511,6966,14.50615356,4605,9.58955457,2364,4.922846255,43817,91.24549676,1889,3.933695675,872,1.815872223,467,0.972491202,34,0.070802357,942,1.961641782,48021,414,8412,7.9,11.3,-3.4,-0.1,12.1,12.0,3539,14477,11733,6625,6525,16.5,22.1,23.0,47885,15342,14544,798,47885,66.6,285.7,262.5,95.4,88.9,7.8,7.1,24.40860905,18.94512765,0.750385563,21.10354005,22.95842572,61.4557345,4,46601,12609,27.1,244,5,8,43,40182,17140,30.9,12416,7.9,3160,8.0,3216,10.7,4305,3.4,1366,5
59770,8334,13.94344989,8146,13.62891082,7394,12.37075456,8655,14.48050862,7862,13.15375606,7724,12.92287101,6980,11.67809938,3205,5.36222185,1470,2.459427807,56127,93.90496905,744,1.244771625,1013,1.694830182,557,0.931905638,109,0.182365735,1220,2.041157771,59770,657,884,13.7,6.0,7.7,0.5,2.9,3.3,4740,11076,11329,11651,4946,8.4,11.4,10.7,74421,32479,31436,1043,74421,103.4,285.7,262.5,95.4,88.9,7.8,7.1,30.38051192,23.58031443,0.933977741,26.26681221,28.57552123,76.4917276,5,57945,10202,17.6,245,5,8,45,44698,14458,24.1,10772,5.5,2453,5.8,2581,8.0,3592,2.6,1156,5
6121,447,7.302728312,597,9.753308283,495,8.086913903,729,11.90981866,1005,16.4188858,1187,19.39225617,1132,18.49371018,420,6.861623918,109,1.780754779,5718,93.41610848,74,1.208952785,82,1.339650384,97,1.584708381,15,0.245057997,135,2.205521974,6121,95,49,7.4,4.4,3.0,-0.3,12.7,12.3,114,1035,1731,1820,410,6.7,10.1,7.2,72949,3731,3636,95,72949,101.4,285.7,262.5,95.4,88.9,7.8,7.1,3.111244997,2.414841972,0.095647946,2.689964155,2.92639728,7.833459338,0,5793,1583,27.3,246,5,8,47,5169,1611,23.6,1220,5.6,291,5.4,282,8.0,415,2.6,133,2
15525,1299,8.367149758,1627,10.47987118,1866,12.01932367,2122,13.66827697,1927,12.41223833,2378,15.31723027,2727,17.56521739,1213,7.813204509,366,2.357487923,14758,95.05958132,160,1.030595813,142,0.914653784,134,0.863123994,28,0.180354267,303,1.951690821,15525,169,222,8.4,4.6,3.8,0.5,6.5,7.0,512,3016,3556,4306,1219,7.9,11.7,10.9,69214,9917,9651,266,69214,96.2,285.7,262.5,95.4,88.9,7.8,7.1,7.891207087,6.124885086,0.242596695,6.822691309,7.422368531,19.8683967,0,14793,3858,26.1,247,5,8,49,12916,3849,21.7,2803,6.4,824,6.4,821,8.7,1120,2.8,367,6
17246,1544,8.952800649,2293,13.29583672,3549,20.57868491,2395,13.88727821,2161,12.53044184,1971,11.4287371,1996,11.57369825,989,5.73466311,348,2.017859214,16208,93.98121303,123,0.71320886,445,2.580308477,139,0.805983996,4,0.023193784,327,1.896091847,17246,315,1100,8.5,4.4,4.1,-0.1,14.3,14.2,296,1687,2738,5832,1678,10.4,10.4,9.2,61268,11012,10727,285,61268,85.2,285.7,262.5,95.4,88.9,7.8,7.1,8.765974713,6.803849803,0.269489378,7.579010261,8.24516378,22.07087727,0,16215,2905,17.9,248,5,8,51,14315,3835,19.9,2849,4.8,694,4.8,688,6.7,956,2.3,331,6
811,68,8.384710234,81,9.987669544,71,8.754623921,71,8.754623921,77,9.494451295,114,14.0567201,155,19.11220715,131,16.15289766,43,5.302096178,764,94.20468557,5,0.616522811,11,1.356350185,6,0.739827374,0,0.0,25,3.082614057,811,20,56,2.5,5.0,-2.5,0.0,27.5,27.5,45,186,176,318,69,8.6,17.0,16.5,62149,459,447,12,62149,86.4,285.7,262.5,95.4,88.9,7.8,7.1,0.412223443,0.319953739,0.012672845,0.356405968,0.387732102,1.03789177,0,820,329,40.1,249,5,8,53,685,240,23.4,160,8.2,56,7.1,49,10.4,71,3.5,24,6
6889,562,8.157932937,673,9.769197271,539,7.824067354,612,8.883727682,649,9.420815793,992,14.39976775,1401,20.33676876,967,14.03687037,494,7.170852083,6129,88.96791987,91,1.320946436,358,5.196690376,66,0.958049064,19,0.275802003,226,3.280592249,6889,244,165,6.8,14.3,-7.5,0.0,43.3,43.3,442,1486,2136,1106,1459,21.7,37.4,32.3,38242,2619,2448,171,38242,53.2,285.7,262.5,95.4,88.9,7.8,7.1,3.501611956,2.717831456,0.107648865,3.027473135,3.293571453,8.816321088,0,6498,2568,39.5,250,5,8,55,5767,2411,27.0,1557,9.7,558,8.2,475,13.5,777,4.2,244,6
1399,131,9.363831308,128,9.149392423,140,10.00714796,155,11.07934239,178,12.72337384,216,15.43959971,251,17.9413867,132,9.435310936,68,4.860614725,1329,94.99642602,2,0.142959257,37,2.644746247,10,0.714796283,0,0.0,21,1.501072194,1399,20,2,9.4,7.9,1.4,0.0,13.7,13.7,120,287,398,163,188,13.4,20.0,21.1,51457,1029,1002,27,51457,71.5,285.7,262.5,95.4,88.9,7.8,7.1,0.711098146,0.551930063,0.021861048,0.614811281,0.668849828,1.790395297,0,1372,398,29.0,35,5,8,57,1160,454,25.8,299,8.1,94,8.1,94,10.7,124,3.4,40,6
580233,61097,10.52973547,66378,11.43988708,74304,12.80589005,86547,14.91590447,74852,12.90033487,81341,14.0186787,73792,12.71764963,40954,7.058199034,20968,3.613720695,532081,91.70126484,8173,1.408572074,6944,1.196760612,17749,3.058943562,678,0.11684961,14608,2.517609305,580233,4416,8757,10.4,7.9,2.5,0.8,4.3,5.1,22840,84351,121561,180236,39799,7.0,8.0,7.7,85550,334242,324124,10118,85550,118.9,285.7,262.5,95.4,88.9,7.8,7.1,294.9268123,228.9121062,9.066834645,254.9919901,277.4043903,742.56357,94,564029,124374,22.1,36,5,8,59,465718,139023,22.3,103855,5.1,23840,5.1,23563,7.3,33878,2.5,11726,2
1383,187,13.52133044,147,10.62906725,157,11.35213304,132,9.544468547,134,9.689081706,197,14.24439624,205,14.82284888,120,8.676789588,104,7.519884309,1334,96.45697758,9,0.650759219,12,0.867678959,3,0.21691974,5,0.3615329,20,1.446131598,1383,16,14,13.1,13.1,0.0,0.0,11.6,11.6,39,361,347,204,188,13.8,19.2,19.8,44704,963,946,17,44704,62.1,285.7,262.5,95.4,88.9,7.8,7.1,0.702965501,0.545617783,0.021611029,0.607779844,0.661200366,1.769919011,0,1368,370,27.0,251,5,8,61,1074,402,25.9,278,8.6,93,8.3,89,10.9,117,3.7,39,6
7163,982,13.70933966,993,13.8629066,781,10.90325283,860,12.00614268,725,10.12145749,915,12.77397738,900,12.56456792,601,8.390339243,406,5.668016194,6829,95.33714924,58,0.809716599,83,1.158732375,47,0.656149658,15,0.209409465,131,1.828842664,7163,11,58,12.0,10.1,2.0,0.6,-1.1,-0.6,622,2033,1714,1017,900,12.6,20.1,20.4,48342,4487,4396,91,48342,67.2,285.7,262.5,95.4,88.9,7.8,7.1,3.640883502,2.825929267,0.111930443,3.147886496,3.424568489,9.166977493,0,7846,1873,23.9,252,5,8,63,5343,2176,27.2,1453,7.8,415,7.7,412,10.2,547,3.4,179,6
7824,836,10.68507157,916,11.70756646,1234,15.77198364,1215,15.5291411,1024,13.08793456,992,12.67893661,993,12.69171779,422,5.393660532,192,2.45398773,7280,93.04703476,82,1.04805726,210,2.68404908,53,0.677402863,4,0.051124744,195,2.492331288,7824,71,152,9.9,3.6,6.3,-1.0,3.7,2.7,792,1482,1333,1858,970,12.6,18.5,17.9,51802,4894,4765,129,51802,72.0,285.7,262.5,95.4,88.9,7.8,7.1,3.976863398,3.086705373,0.122259358,3.438372741,3.740586885,10.01290408,0,7481,1439,19.2,182,5,8,65,6263,2221,27.8,1741,6.4,400,6.4,402,9.6,602,3.0,188,6
